corruption,batch_in_corruption,r_l,r_s,a_l,a_s,x_l,x_s,w_l,w_s,acc_l,acc_s,duo_acc
brightness/s5,69,0.640625,0.65625,0.640625,0.65625,0.7581681011043082,0.8417451666909379,0.47911784052848816,0.5208821594715118,0.640625,0.65625,0.6953125
brightness/s5,70,0.6484375,0.703125,0.6484375,0.703125,0.6851731095652932,0.8519843386474086,0.4583936333656311,0.5416063666343689,0.6484375,0.703125,0.6875
brightness/s5,71,0.6640625,0.6640625,0.6640625,0.6640625,0.6833121251810237,0.7667177397220813,0.4791606366634369,0.5208393633365631,0.6640625,0.6640625,0.703125
brightness/s5,72,0.6875,0.7265625,0.6875,0.7265625,0.7358847427726469,0.8719845856929618,0.46602746844291687,0.5339725315570831,0.6875,0.7265625,0.7734375
brightness/s5,73,0.7109375,0.6875,0.7109375,0.6875,0.8179131683226363,0.8302209730286161,0.4969230592250824,0.5030769407749176,0.7109375,0.6875,0.7421875
brightness/s5,74,0.703125,0.7265625,0.703125,0.7265625,0.8400683394632578,0.9037362023462292,0.4840884506702423,0.5159115493297577,0.703125,0.7265625,0.75
brightness/s5,75,0.625,0.65625,0.625,0.65625,0.6754469816146242,0.7751816836356409,0.4750869870185852,0.5249130129814148,0.625,0.65625,0.640625
brightness/s5,76,0.6875,0.6640625,0.6875,0.6640625,0.7319521709894472,0.7283164122161975,0.5009089708328247,0.4990910291671753,0.6875,0.6640625,0.7265625
brightness/s5,77,0.65625,0.734375,0.65625,0.734375,0.6892896679572498,0.8726253349350199,0.45429402589797974,0.5457059741020203,0.65625,0.734375,0.734375
brightness/s5,78,0.6796875,0.734375,0.6796875,0.734375,0.7208128599537629,0.9447797962944312,0.4442411959171295,0.5557588040828705,0.6796875,0.734375,0.75
brightness/s5,79,0.6796875,0.734375,0.6796875,0.734375,0.7208128599537629,0.9447797962944312,0.4442411959171295,0.5557588040828705,0.625,0.625,0.5625
fog/s5,80,0.4921875,0.6484375,0.4921875,0.6484375,-0.015626271752052213,0.3060890590131391,0.4202577471733093,0.5797422528266907,0.4921875,0.6484375,0.6328125
fog/s5,81,0.4375,0.6171875,0.4375,0.6171875,-0.13347035001647914,0.39185830668476695,0.37160706520080566,0.6283929347991943,0.4375,0.6171875,0.6328125
fog/s5,82,0.4140625,0.5859375,0.4140625,0.5859375,-0.24033327500033386,0.3695272533344778,0.3520910143852234,0.6479089856147766,0.4140625,0.5859375,0.6015625
fog/s5,83,0.484375,0.5546875,0.484375,0.5546875,-0.1514268159908339,0.2945779312706216,0.3903110921382904,0.6096889078617096,0.484375,0.5546875,0.5625
fog/s5,84,0.4609375,0.6015625,0.4609375,0.6015625,-0.1539979383411869,0.35327886019998983,0.37583214044570923,0.6241678595542908,0.4609375,0.6015625,0.5625
fog/s5,85,0.4453125,0.59375,0.4453125,0.59375,-0.18681327377397605,0.36638424095244676,0.36512288451194763,0.6348771154880524,0.4453125,0.59375,0.5859375
fog/s5,86,0.4921875,0.625,0.4921875,0.625,-0.10903290863904024,0.4386049323592187,0.36641260981559753,0.6335873901844025,0.4921875,0.625,0.6640625
fog/s5,87,0.4765625,0.6328125,0.4765625,0.6328125,-0.10142583192834755,0.4914532426607994,0.3559745252132416,0.6440254747867584,0.4765625,0.6328125,0.625
fog/s5,88,0.546875,0.6328125,0.546875,0.6328125,0.04331319978729604,0.5178773978115898,0.38353651762008667,0.6164634823799133,0.546875,0.6328125,0.6640625
fog/s5,89,0.484375,0.546875,0.484375,0.546875,-0.009603578597018946,0.3529648146572647,0.4103379547595978,0.5896620452404022,0.484375,0.546875,0.5390625
fog/s5,90,0.4921875,0.6328125,0.4921875,0.6328125,-0.020428061050561684,0.4486331838098224,0.3848384618759155,0.6151615381240845,0.4921875,0.6328125,0.6484375
fog/s5,91,0.5234375,0.6484375,0.5234375,0.6484375,0.03669534708354662,0.5304056509180504,0.37901991605758667,0.6209800839424133,0.5234375,0.6484375,0.640625
fog/s5,92,0.4375,0.5625,0.4375,0.5625,-0.10730954059867973,0.39086003959947824,0.37797093391418457,0.6220290660858154,0.4375,0.5625,0.5546875
