corruption,n_refreshes,r_l,r_s,a_l,a_s,x_l,x_s,w_l,w_s,acc_l,acc_s,duo_acc,n
gaussian_noise/s5,21,0.12192446738481522,0.06324149668216705,0.12192446738481522,0.06324149668216705,-1.3697479830376103,-2.642375236988417,0.9938827753067017,0.00611722469329834,0.0,0.140625,0.0,128
gaussian_noise/s5,22,0.0897802785038948,0.08106611669063568,0.0897802785038948,0.08106611669063568,-1.8430343350888023,-2.5351621677153235,0.940950334072113,0.05904966592788696,0.0,0.25,0.0,128
gaussian_noise/s5,23,0.08837103843688965,0.07807155698537827,0.08837103843688965,0.07807155698537827,-2.0883615527586965,-2.5020019871302424,0.8395066261291504,0.1604933738708496,0.0,0.203125,0.0,128
gaussian_noise/s5,24,0.08839449286460876,0.08394879102706909,0.08839449286460876,0.08394879102706909,-2.2108796107479636,-2.4459336364605777,0.719143271446228,0.280856728553772,0.0,0.203125,0.0,128
gaussian_noise/s5,25,0.08837464451789856,0.055754825472831726,0.08837464451789856,0.055754825472831726,-2.2722618101076435,-2.6376777627513874,0.8117870688438416,0.18821293115615845,0.0,0.171875,0.0,128
gaussian_noise/s5,26,0.08837949484586716,0.10843399167060852,0.08837949484586716,0.10843399167060852,-2.302922808416798,-2.372257811519141,0.5688939690589905,0.4311060309410095,0.0,0.234375,0.0,128
gaussian_noise/s5,27,0.08838047832250595,0.09840406477451324,0.08838047832250595,0.09840406477451324,-2.3182472042495545,-2.2936710769721245,0.47544366121292114,0.5245563387870789,0.0,0.234375,0.0,128
gaussian_noise/s5,28,0.08838140219449997,0.08802811801433563,0.08838140219449997,0.08802811801433563,-2.325903668798274,-2.3158119745416395,0.48990967869758606,0.5100903213024139,0.0,0.140625,0.0,128
gaussian_noise/s5,29,0.08838345855474472,0.09292086213827133,0.08838345855474472,0.09292086213827133,-2.3297191399002033,-2.2971467435171453,0.4674735963344574,0.5325264036655426,0.0,0.15625,0.0,128
gaussian_noise/s5,30,0.08837905526161194,0.11357330530881882,0.08837905526161194,0.11357330530881882,-2.3316542013328156,-2.1759483423572155,0.34913960099220276,0.6508603990077972,0.0,0.2421875,0.0,128
gaussian_noise/s5,31,0.08837233483791351,0.10926105827093124,0.08837233483791351,0.10926105827093124,-2.332663439910484,-2.1371298417398763,0.31386005878448486,0.6861399412155151,0.0,0.21875,0.0,128
gaussian_noise/s5,32,0.08837544918060303,0.09480571746826172,0.08837544918060303,0.09480571746826172,-2.3331487308099006,-2.196724860470843,0.3668636679649353,0.6331363320350647,0.0,0.1640625,0.0,128
gaussian_noise/s5,33,0.08838342130184174,0.10047438740730286,0.08838342130184174,0.10047438740730286,-2.3333419020842916,-2.194344772180555,0.36447614431381226,0.6355238556861877,0.0,0.203125,0.0,128
gaussian_noise/s5,34,0.08838452398777008,0.10179532319307327,0.08838452398777008,0.10179532319307327,-2.3334316448817827,-2.1858892888771795,0.3565959632396698,0.6434040367603302,0.0,0.2265625,0.0,128
gaussian_noise/s5,35,0.08838202059268951,0.09579645842313766,0.08838202059268951,0.09579645842313766,-2.3334920514872404,-2.215359032343379,0.38401710987091064,0.6159828901290894,0.0,0.1796875,0.0,128
gaussian_noise/s5,36,0.08838111907243729,0.08937971293926239,0.08838111907243729,0.08937971293926239,-2.333527849411132,-2.2682956509842462,0.4351353943347931,0.5648646056652069,0.0,0.1953125,0.0,128
gaussian_noise/s5,37,0.08838393539190292,0.10398361831903458,0.08838393539190292,0.10398361831903458,-2.3335282711324794,-2.211010488173425,0.3798767924308777,0.6201232075691223,0.0,0.2265625,0.0,128
gaussian_noise/s5,38,0.08838311582803726,0.12370958924293518,0.08838311582803726,0.12370958924293518,-2.3335335679107576,-2.084385623375789,0.26961204409599304,0.730387955904007,0.0,0.1640625,0.0078125,128
