corruption,n_samples,r,r_ema,model_acc_ema,frozen_acc_ema,model_ent_ema,frozen_ent_ema
brightness/s5,19456.0,0.7717856168746948,0.7422289638851691,0.7258149507228562,0.7191175205334863,1.214198956613681,3.8817223796896356
brightness/s5,19584.0,0.7653781175613403,0.7464379009172002,0.7252872810624077,0.7298431335802675,1.2229748595493248,3.9385997678145146
brightness/s5,19712.0,0.7563738226890564,0.7482444321484467,0.7254505765789672,0.728500362148774,1.1973771082860003,3.826209721691397
brightness/s5,19840.0,0.7398990988731384,0.7467270988256633,0.7203946008503829,0.7154630523475264,1.2368966058821416,3.883975426979022
brightness/s5,19968.0,0.7755550146102905,0.7519685380592319,0.7102951460238099,0.7103512995053688,1.1687341424308908,3.790353584312536
brightness/s5,20096.0,0.7584400177001953,0.7531451707212252,0.7014682382473436,0.7061545889250815,1.167476572027464,3.7454089314638264
brightness/s5,20224.0,0.7300039529800415,0.7489376765864645,0.6795469198184696,0.6855249727515008,1.2186991639035742,3.7887238129955296
brightness/s5,20352.0,0.8092947006225586,0.7599116809566633,0.7219487645065787,0.7127791139906741,1.0976665069535758,3.644972696665169
brightness/s5,20480.0,0.7482130527496338,0.7577846576462943,0.7066867762399411,0.7108789936631785,1.1097961431363284,3.7332486288263653
brightness/s5,20608.0,0.7460647225379944,0.7556537603538761,0.7194556105407869,0.71296445030345,1.1321752378559176,3.732500518072451
brightness/s5,20736.0,0.7008786797523499,0.7456946547899622,0.7158649128413532,0.7035133923518964,1.2833059157931945,3.907468524036765
brightness/s5,20864.0,0.7000181674957275,0.7373898389182831,0.7072628755384265,0.6989945023182115,1.3858754891061382,4.025530049977345
brightness/s5,20992.0,0.7713310718536377,0.7435609721792567,0.7128681232943184,0.7026843362626042,1.2768184955538726,3.8638599570131578
brightness/s5,21120.0,0.783837080001831,0.75088390087427,0.7429633717920643,0.7309808366716606,1.151727857229577,3.632851859014584
brightness/s5,21248.0,0.7676523923873901,0.753932717513019,0.7316015133484066,0.7230636179372273,1.130903979840643,3.7595163845374695
brightness/s5,21376.0,0.7473556995391846,0.7527368960632309,0.7131485337290986,0.709240934321615,1.170311776049243,3.7216632413237836
brightness/s5,21504.0,0.7826780080795288,0.7581807346116487,0.7281717457194792,0.7278802948764529,1.1008998174233198,3.6100834905583445
brightness/s5,21632.0,0.7442114353179932,0.7556408620128021,0.708528193415519,0.7060087097933279,1.120578297176144,3.64874909457571
brightness/s5,21760.0,0.7651501893997192,0.7573698306286052,0.7072585426996449,0.7060884751509053,1.127032464726673,3.622300882403313
brightness/s5,21888.0,0.7605838179588318,0.7579541919613737,0.718547040980754,0.7211212106382092,1.148692583780778,3.7576382288296113
