corruption,n_refreshes,r,a,x,acc,n
brightness/s5,129,0.7458418607711792,0.999,5.94641901390463,0.75,32
brightness/s5,130,0.7441633343696594,0.999,6.426586896276591,0.78125,32
brightness/s5,131,0.6805199384689331,0.999,6.666670837462572,0.78125,32
brightness/s5,132,0.7597514390945435,0.999,6.7867128080555625,0.8125,32
brightness/s5,133,0.7263072729110718,0.999,6.846733793352058,0.6875,32
brightness/s5,134,0.6972898840904236,0.999,6.876744286000306,0.6875,32
brightness/s5,135,0.65022212266922,0.999,6.891749532324429,0.78125,32
brightness/s5,136,0.6267387866973877,0.999,6.899252155486491,0.8125,32
brightness/s5,137,0.567091703414917,0.9140136980141178,4.631454854690693,0.65625,32
brightness/s5,138,0.6539958715438843,0.999,5.769104816669623,0.6875,32
brightness/s5,139,0.7182640433311462,0.999,6.337929797659088,0.8125,32
brightness/s5,140,0.6200789213180542,0.999,6.6223422881538205,0.53125,32
brightness/s5,141,0.750666081905365,0.999,6.764548533401187,0.8125,32
brightness/s5,142,0.6409462690353394,0.999,6.83565165602487,0.6875,32
brightness/s5,143,0.6683876514434814,0.999,6.871203217336712,0.75,32
brightness/s5,144,0.7149950861930847,0.999,6.888978997992632,0.78125,32
brightness/s5,145,0.7481532096862793,0.999,6.897866888320593,0.71875,32
brightness/s5,146,0.7743246555328369,0.999,6.902310833484573,0.71875,32
brightness/s5,147,0.5843740701675415,0.9419005803290383,4.844027443041369,0.65625,32
brightness/s5,148,0.6301600933074951,0.999,5.87539111084496,0.71875,32
brightness/s5,149,0.7248247861862183,0.999,6.391072944746757,0.71875,32
brightness/s5,150,0.7140707969665527,0.999,6.648913861697655,0.78125,32
brightness/s5,151,0.7176432609558105,0.999,6.777834320173104,0.75,32
brightness/s5,152,0.6799381971359253,0.999,6.842294549410829,0.75,32
brightness/s5,153,0.6424974799156189,0.999,6.874524664029691,0.625,32
brightness/s5,154,0.6958568692207336,0.999,6.890639721339122,0.84375,32
brightness/s5,155,0.7153935432434082,0.999,6.8986972499938375,0.75,32
brightness/s5,156,0.7270557880401611,0.999,6.902726014321195,0.875,32
brightness/s5,157,0.7642420530319214,0.999,6.904740396484874,0.8125,32
brightness/s5,158,0.713587760925293,0.999,6.905747587566713,0.71875,32
brightness/s5,159,0.5939407348632812,0.9573373811061012,5.008290178077914,0.5625,32
brightness/s5,160,0.6396583318710327,0.999,5.9575224783632335,0.75,32
brightness/s5,161,0.7853145599365234,0.999,6.432138628505893,0.8125,32
brightness/s5,162,0.7198768854141235,0.999,6.669446703577223,0.71875,32
brightness/s5,163,0.6912518739700317,0.999,6.788100741112888,0.75,32
brightness/s5,164,0.5699325203895569,0.9185976493781854,4.605772402037086,0.46875,32
brightness/s5,165,0.6976776719093323,0.999,5.75626359034282,0.65625,32
brightness/s5,166,0.7478706240653992,0.999,6.331509184495687,0.71875,32
brightness/s5,167,0.7049238085746765,0.999,6.61913198157212,0.71875,32
brightness/s5,168,0.7028288245201111,0.999,6.762943380110336,0.71875,32
brightness/s5,169,0.7490689754486084,0.999,6.8348490793794445,0.75,32
brightness/s5,170,0.7962791919708252,0.999,6.870801929013998,0.75,32
brightness/s5,171,0.7783095836639404,0.999,6.888778353831276,0.75,32
brightness/s5,172,0.6438033580780029,0.999,6.897766566239914,0.71875,32
brightness/s5,173,0.6693964004516602,0.999,6.902260672444234,0.75,32
brightness/s5,174,0.6023250818252563,0.9708663902032235,5.2042785237624525,0.5,32
brightness/s5,175,0.6748923063278198,0.999,6.055516651205503,0.78125,32
brightness/s5,176,0.7133588790893555,0.999,6.481135714927028,0.75,32
brightness/s5,177,0.7607666254043579,0.999,6.6939452467877905,0.75,32
brightness/s5,178,0.6696282625198364,0.999,6.800350012718171,0.75,32
