global_idx,corruption,large_acc,large_nll,large_ent,large_acc_run,large_nll_run,large_ent_run,small_acc,small_nll,small_ent,small_acc_run,small_nll_run,small_ent_run,duo_acc,duo_nll,duo_ent,duo_acc_run,duo_nll_run,duo_ent_run,w_l
73,gaussian_noise/s5,0.40625,3.068650722503662,1.875045895576477,0.36834881756756754,3.354517997922124,2.700693209429045,0.2109375,4.216153621673584,4.184863567352295,0.19394003378378377,4.823937909023182,5.738105380857313,0.4765625,2.772721290588379,1.602428913116455,0.39980996621621623,3.056743254532685,2.536798401458843,0.5
74,gaussian_noise/s5,0.390625,3.4161696434020996,2.0795509815216064,0.36864583333333334,3.355340019861857,2.6924113130569456,0.2109375,4.332196235656738,4.208799362182617,0.19416666666666665,4.817381353378296,5.71771463394165,0.4375,3.122605085372925,1.7181315422058105,0.4003125,3.057621412277222,2.5258828433354696,0.5
75,gaussian_noise/s5,0.3125,3.7836520671844482,1.9910216331481934,0.3679070723684211,3.3609757046950492,2.683182501479199,0.140625,4.917294979095459,3.987924575805664,0.19346217105263158,4.818696006348259,5.694954238439861,0.3125,3.5297951698303223,1.813197135925293,0.3991570723684211,3.0638342248766044,2.5165053998169147,0.5
76,gaussian_noise/s5,0.4453125,2.7599613666534424,2.1624464988708496,0.36891233766233766,3.3531703236815216,2.676419696250519,0.28125,4.04115104675293,3.819973945617676,0.19460227272727273,4.808598019860008,5.670603845026586,0.46875,2.470412492752075,1.701875925064087,0.40006087662337664,3.0561274491347277,2.5059257962486963,0.5
77,gaussian_noise/s5,0.3828125,3.6450955867767334,2.0667524337768555,0.3690905448717949,3.3569129552596655,2.6686034492957287,0.2421875,4.0909199714660645,3.9870455265045166,0.19521233974358973,4.7993970192395725,5.649019764019893,0.4375,3.227254629135132,1.67940354347229,0.40054086538461536,3.058321387339861,2.495329357110537,0.5
78,gaussian_noise/s5,0.3125,3.823436737060547,2.801126718521118,0.3683742088607595,3.362818319586259,2.670280959032759,0.25,4.85055685043335,4.557756423950195,0.19590585443037975,4.8000446120394935,5.63520630401901,0.3125,3.5846829414367676,2.5410871505737305,0.3994264240506329,3.0649841918221004,2.4959085696860206,0.5
79,fog/s5,0.4921875,3.0183463096618652,4.807033061981201,0.4921875,3.0183463096618652,4.807033061981201,0.6484375,2.8363404273986816,5.693160057067871,0.6484375,2.8363404273986816,5.693160057067871,0.65625,1.6986491680145264,2.5207226276397705,0.65625,1.6986491680145264,2.5207226276397705,0.5
80,fog/s5,0.4296875,2.8756630420684814,4.588451385498047,0.4609375,2.9470046758651733,4.697742223739624,0.6171875,2.6142637729644775,5.392746925354004,0.6328125,2.7253021001815796,5.5429534912109375,0.65625,1.5926010608673096,2.140953302383423,0.65625,1.645625114440918,2.3308379650115967,0.5
81,fog/s5,0.40625,3.094114065170288,4.5053391456604,0.4427083333333333,2.9960411389668784,4.633607864379883,0.5859375,2.945249319076538,5.542537689208984,0.6171875,2.7986178398132324,5.54281489054362,0.6015625,1.8393058776855469,2.459617853164673,0.6380208333333334,1.7101853688557942,2.3737645943959556,0.5
82,fog/s5,0.484375,2.9306957721710205,4.405701160430908,0.453125,2.979704797267914,4.576631188392639,0.5546875,2.97733473777771,5.5986785888671875,0.6015625,2.843297064304352,5.556780815124512,0.625,1.8410362005233765,2.2913455963134766,0.634765625,1.7428980767726898,2.3531598448753357,0.5
83,fog/s5,0.4140625,2.927100896835327,4.23216438293457,0.4453125,2.9691840171813966,4.507737827301026,0.6015625,2.68239688873291,5.492701053619385,0.6015625,2.8111170291900636,5.543964862823486,0.59375,1.6777297258377075,2.039199113845825,0.6265625,1.7298644065856934,2.2903676986694337,0.5
84,fog/s5,0.4453125,2.9882304668426514,4.308077335357666,0.4453125,2.9723584254582724,4.474461078643799,0.59375,2.768789291381836,5.516181945800781,0.6002604166666666,2.8040624062220254,5.539334376653035,0.59375,1.779820203781128,2.1567628383636475,0.62109375,1.7381903727849324,2.2681002219518027,0.5
