beta,pool,filter_kind,proxy_batch_size,duo_acc,duo_nll,duo_ece,duo_entropy,mean_w_l,large_acc,small_acc
1.0,log,running_mean,1024,0.41798666666666673,3.082147567558289,0.10798434575634698,2.6332848018964126,0.5698104477405548,0.343243333697319,0.3001333276430766
1.0,log,none,512,0.41797,3.08635419476827,0.10961902122550334,2.622714156430562,0.5714472308826445,0.343243333697319,0.3001333276430766
1.0,log,running_mean,2048,0.41794333333333333,3.0780717410786944,0.10498706483229996,2.656160615653991,0.5658284231789907,0.343243333697319,0.3001333276430766
1.0,log,running_mean,512,0.41792666666666667,3.0855364659118654,0.10968668936431404,2.619566819642385,0.5722942478020986,0.343243333697319,0.3001333276430766
1.0,log,kalman,512,0.4178966666666667,3.083626094373067,0.10946562420696639,2.6225841873168947,0.5715695173581441,0.343243333697319,0.3001333276430766
1.0,log,none,2048,0.41778,3.0777249834823612,0.10498082695197934,2.657469475491841,0.56533792845726,0.343243333697319,0.3001333276430766
1.0,log,kalman,128,0.4177633333333333,3.0899189009857175,0.1117273392134905,2.605126867408752,0.5747376772975922,0.343243333697319,0.3001333276430766
1.0,log,running_mean,128,0.41765666666666673,3.091403958892822,0.1119590917524385,2.6033774524180093,0.5753528615474702,0.343243333697319,0.3001333276430766
nan,-,coca_ts,-1,0.41508666177590686,3.2835575183232626,0.1545796904573465,4.556249713897705,nan,0.343243333697319,0.3001333276430766
2.0,log,ema,2048,0.41490666666666665,3.1864527313741045,0.12315704570643603,2.5237680875396724,0.595023606244723,0.343243333697319,0.3001333276430766
2.0,log,none,128,0.4148166666666667,3.2551596025212604,0.13594961613771195,2.428930792338053,0.6121541245849927,0.343243333697319,0.3001333276430766
2.0,log,kalman,2048,0.41443666666666673,3.2110897314707434,0.12685496210616704,2.4995594471232097,0.6010325005308786,0.343243333697319,0.3001333276430766
2.0,log,ema,1024,0.41438333333333327,3.2145383317565916,0.1304184426730002,2.4750390951283765,0.6048840617664656,0.343243333697319,0.3001333276430766
2.0,log,ema,128,0.41428,3.245748697649638,0.13696109019219876,2.425088522720337,0.6143236347023645,0.343243333697319,0.3001333276430766
2.0,log,running_mean,2048,0.41426999999999997,3.2182678451410935,0.12797545559598134,2.493923542524974,0.6024856228367487,0.343243333697319,0.3001333276430766
2.0,log,kalman,1024,0.41419666666666666,3.225415188560486,0.13201800868177788,2.4653957003402707,0.6076705111074446,0.343243333697319,0.3001333276430766
2.0,log,running_mean,1024,0.41408999999999996,3.2296991301091516,0.1325543921903521,2.462748091246287,0.6084816396419207,0.343243333697319,0.3001333276430766
2.0,log,none,2048,0.4139666666666667,3.2175363501358034,0.12805445878806837,2.491888881079356,0.6023239739362398,0.343243333697319,0.3001333276430766
2.0,log,kalman,512,0.4138866666666666,3.2348458462142946,0.1352180997293008,2.4446720308558145,0.6117827561442059,0.343243333697319,0.3001333276430766
2.0,log,ema,512,0.4137799999999999,3.229455128720601,0.13417439625701555,2.449799302228292,0.6100075327769915,0.343243333697319,0.3001333276430766
2.0,log,running_mean,512,0.4137666666666666,3.237648563652039,0.13560453208765014,2.444476726315816,0.6121679123648006,0.343243333697319,0.3001333276430766
2.0,log,none,1024,0.41374333333333335,3.2311385969416304,0.132975405966267,2.4599822413571673,0.608365366622607,0.343243333697319,0.3001333276430766
2.0,log,kalman,128,0.4136,3.245918112042745,0.13828182777974754,2.422880126514435,0.6158762619956335,0.343243333697319,0.3001333276430766
2.0,log,running_mean,128,0.41353333333333336,3.247431314379374,0.13830098428471635,2.4263998384284973,0.6158116723299026,0.343243333697319,0.3001333276430766
2.0,log,none,512,0.41324999999999995,3.240700999984741,0.13542950909410914,2.442784058405558,0.6113881650908789,0.343243333697319,0.3001333276430766
4.0,log,ema,2048,0.40930666666666676,3.3437085475158685,0.1467748009751489,2.4149144356091816,0.6215233544693392,0.343243333697319,0.3001333276430766
4.0,log,kalman,2048,0.4079933333333334,3.3669410612614947,0.14990218460805094,2.4079126410420737,0.6235929388705889,0.343243333697319,0.3001333276430766
4.0,log,ema,1024,0.40793,3.3813606165059413,0.15632620912984016,2.3683509793408715,0.6310079428684713,0.343243333697319,0.3001333276430766
4.0,log,none,2048,0.40790000000000004,3.3764245476786297,0.15115493822837248,2.397710944309235,0.6253652794690926,0.343243333697319,0.3001333276430766
4.0,log,running_mean,2048,0.4076733333333333,3.372972057202657,0.15067484145060178,2.4060724261411033,0.6239122656737766,0.343243333697319,0.3001333276430766
4.0,log,kalman,1024,0.40729,3.3888305897267657,0.15759381062605107,2.370118585516612,0.6311835497474669,0.343243333697319,0.3001333276430766
4.0,log,ema,128,0.40705,3.4282402393341065,0.16270109798622628,2.3167784828440348,0.6398309630337358,0.343243333697319,0.3001333276430766
4.0,log,ema,512,0.40705,3.4027051187006623,0.16106530261568724,2.3434455377388,0.6360629613816738,0.343243333697319,0.3001333276430766
4.0,log,running_mean,1024,0.4070133333333333,3.3919518998336793,0.15788445677783963,2.3709883772277833,0.6310315087617437,0.343243333697319,0.3001333276430766
4.0,log,none,1024,0.40678333333333344,3.401402436307271,0.15743030978138245,2.359879468084971,0.6327978350627422,0.343243333697319,0.3001333276430766
4.0,log,kalman,512,0.4067433333333333,3.4034515206400555,0.16258818784249324,2.3451792188135783,0.6363743162238598,0.343243333697319,0.3001333276430766
4.0,log,none,128,0.4066166666666667,3.4470075946807857,0.15956179752434294,2.3178780303955078,0.6364775825224567,0.343243333697319,0.3001333276430766
4.0,log,running_mean,512,0.4065633333333334,3.4042777427673343,0.16237565028127282,2.349877619431813,0.6355067467086515,0.343243333697319,0.3001333276430766
4.0,log,kalman,128,0.4064266666666666,3.4203729746373486,0.16657909389836095,2.3185763532002763,0.6412618697178364,0.343243333697319,0.3001333276430766
