corruption,batch_in_corruption,r_l,r_s,pred_l,pred_s,anchor,tau,acc_l,acc_s,duo_acc,true_better,anchor_correct
elastic_transform/s5,176,0.7300660014152527,0.47369009256362915,0.7300660014152527,0.47369009256362915,large,0.7409854531288147,0.4296875,0.5234375,0.515625,small,False
elastic_transform/s5,177,0.6674350500106812,0.44349056482315063,0.6674350500106812,0.44349056482315063,large,0.7986149787902832,0.375,0.4375,0.46875,small,False
elastic_transform/s5,178,0.7165277004241943,0.46966540813446045,0.7165277004241943,0.46966540813446045,large,0.8599608540534973,0.4140625,0.53125,0.5546875,small,False
elastic_transform/s5,179,0.722691535949707,0.46054717898368835,0.722691535949707,0.46054717898368835,large,0.811007559299469,0.40625,0.4765625,0.4921875,small,False
elastic_transform/s5,180,0.7028334140777588,0.5274291634559631,0.7028334140777588,0.5274291634559631,large,0.9100840091705322,0.3671875,0.4453125,0.46875,small,False
elastic_transform/s5,181,0.69084233045578,0.4817053973674774,0.69084233045578,0.4817053973674774,large,0.7679140567779541,0.3828125,0.5,0.484375,small,False
elastic_transform/s5,182,0.7302186489105225,0.4770779609680176,0.7302186489105225,0.4770779609680176,large,1.0450643301010132,0.453125,0.453125,0.5234375,tie,False
elastic_transform/s5,183,0.7183526754379272,0.4538137912750244,0.7183526754379272,0.4538137912750244,large,0.8768901228904724,0.3828125,0.421875,0.4765625,small,False
elastic_transform/s5,184,0.7431153059005737,0.5351923704147339,0.7431153059005737,0.5351923704147339,large,0.9479653239250183,0.46875,0.5234375,0.5859375,small,False
elastic_transform/s5,185,0.7313186526298523,0.49221035838127136,0.7313186526298523,0.49221035838127136,large,0.7937949895858765,0.4453125,0.46875,0.53125,small,False
elastic_transform/s5,186,0.7585088014602661,0.5135699510574341,0.7585088014602661,0.5135699510574341,large,0.8707376718521118,0.421875,0.4375,0.53125,small,False
elastic_transform/s5,187,0.7473857998847961,0.4767892062664032,0.7473857998847961,0.4767892062664032,large,0.8763592839241028,0.46875,0.4765625,0.53125,small,False
elastic_transform/s5,188,0.7283540964126587,0.5212236642837524,0.7283540964126587,0.5212236642837524,large,0.79054194688797,0.375,0.4765625,0.5234375,small,False
elastic_transform/s5,189,0.7415987253189087,0.497758150100708,0.7415987253189087,0.497758150100708,large,0.7638489007949829,0.421875,0.515625,0.546875,small,False
elastic_transform/s5,190,0.7335972189903259,0.5115534663200378,0.7335972189903259,0.5115534663200378,large,0.9393163323402405,0.40625,0.484375,0.515625,small,False
elastic_transform/s5,191,0.7364182472229004,0.4887176752090454,0.7364182472229004,0.4887176752090454,large,0.7819186449050903,0.3984375,0.4765625,0.5,small,False
elastic_transform/s5,192,0.7005171775817871,0.5014008283615112,0.7005171775817871,0.5014008283615112,large,0.9083312153816223,0.3515625,0.515625,0.53125,small,False
elastic_transform/s5,193,0.7534862756729126,0.5097913146018982,0.7534862756729126,0.5097913146018982,large,0.859650194644928,0.4140625,0.4609375,0.484375,small,False
elastic_transform/s5,194,0.7052420377731323,0.45235568284988403,0.7052420377731323,0.45235568284988403,large,0.8057469129562378,0.3984375,0.515625,0.53125,small,False
elastic_transform/s5,195,0.7530663013458252,0.4914686381816864,0.7530663013458252,0.4914686381816864,large,0.7770864367485046,0.4296875,0.5,0.53125,small,False
elastic_transform/s5,196,0.703728199005127,0.4443073272705078,0.703728199005127,0.4443073272705078,large,0.8197846412658691,0.3125,0.4375,0.484375,small,False
elastic_transform/s5,197,0.6996384263038635,0.42959725856781006,0.6996384263038635,0.42959725856781006,large,0.7189526557922363,0.328125,0.390625,0.4609375,small,False
elastic_transform/s5,198,0.7472591400146484,0.47458118200302124,0.7472591400146484,0.47458118200302124,large,1.2432472705841064,0.3828125,0.4765625,0.453125,small,False
elastic_transform/s5,199,0.687863290309906,0.4220220446586609,0.687863290309906,0.4220220446586609,large,0.753042459487915,0.375,0.34375,0.4375,large,True
elastic_transform/s5,200,0.7450851202011108,0.5237408876419067,0.7450851202011108,0.5237408876419067,large,0.8953176736831665,0.4375,0.5859375,0.546875,small,False
elastic_transform/s5,201,0.6953774690628052,0.40552419424057007,0.6953774690628052,0.40552419424057007,large,0.8178561925888062,0.3828125,0.3671875,0.4453125,large,True
elastic_transform/s5,202,0.7269355058670044,0.5143428444862366,0.7269355058670044,0.5143428444862366,large,1.320972204208374,0.4140625,0.4453125,0.453125,small,False
elastic_transform/s5,203,0.7244545817375183,0.5515725016593933,0.7244545817375183,0.5515725016593933,large,0.8592149615287781,0.4453125,0.546875,0.578125,small,False
elastic_transform/s5,204,0.7161362767219543,0.42121756076812744,0.7161362767219543,0.42121756076812744,large,1.2754806280136108,0.3203125,0.4296875,0.421875,small,False
elastic_transform/s5,205,0.7134763598442078,0.45372244715690613,0.7134763598442078,0.45372244715690613,large,0.8967309594154358,0.390625,0.4609375,0.46875,small,False
elastic_transform/s5,206,0.7478245496749878,0.5159111022949219,0.7478245496749878,0.5159111022949219,large,0.769904613494873,0.4375,0.5,0.5546875,small,False
elastic_transform/s5,207,0.7095571160316467,0.4594709873199463,0.7095571160316467,0.4594709873199463,large,0.7467525601387024,0.3828125,0.453125,0.5,small,False
elastic_transform/s5,208,0.6992050409317017,0.47956743836402893,0.6992050409317017,0.47956743836402893,large,0.8914426565170288,0.3359375,0.4765625,0.453125,small,False
elastic_transform/s5,209,0.6879886388778687,0.47020092606544495,0.6879886388778687,0.47020092606544495,large,1.0035868883132935,0.3046875,0.4296875,0.4296875,small,False
elastic_transform/s5,210,0.7463201284408569,0.5127576589584351,0.7463201284408569,0.5127576589584351,large,0.7283180952072144,0.4375,0.546875,0.5625,small,False
elastic_transform/s5,211,0.7018131017684937,0.49644964933395386,0.7018131017684937,0.49644964933395386,large,0.9180412888526917,0.3203125,0.4921875,0.421875,small,False
elastic_transform/s5,212,0.7048578262329102,0.48318877816200256,0.7048578262329102,0.48318877816200256,large,0.9114181995391846,0.28125,0.390625,0.3515625,small,False
elastic_transform/s5,213,0.7090336084365845,0.4593203067779541,0.7090336084365845,0.4593203067779541,large,0.8372840285301208,0.3671875,0.453125,0.4296875,small,False
elastic_transform/s5,214,0.7223300933837891,0.47211140394210815,0.7223300933837891,0.47211140394210815,large,0.7873921394348145,0.3984375,0.4375,0.484375,small,False
elastic_transform/s5,215,0.6627503633499146,0.4397147297859192,0.6627503633499146,0.4397147297859192,large,0.9595484137535095,0.3125,0.3984375,0.375,small,False
elastic_transform/s5,216,0.7247905135154724,0.47833847999572754,0.7247905135154724,0.47833847999572754,large,0.7945830225944519,0.390625,0.4921875,0.5,small,False
elastic_transform/s5,217,0.7707720994949341,0.516577959060669,0.7707720994949341,0.516577959060669,large,0.9709230065345764,0.46875,0.546875,0.578125,small,False
elastic_transform/s5,218,0.7277317643165588,0.5177211761474609,0.7277317643165588,0.5177211761474609,large,1.3345856666564941,0.4375,0.5234375,0.5,small,False
elastic_transform/s5,219,0.6710067987442017,0.43091079592704773,0.6710067987442017,0.43091079592704773,large,0.9025250673294067,0.3046875,0.4765625,0.4453125,small,False
elastic_transform/s5,220,0.683667778968811,0.4907331168651581,0.683667778968811,0.4907331168651581,large,0.929379940032959,0.3125,0.453125,0.4375,small,False
elastic_transform/s5,221,0.7191000580787659,0.5100005865097046,0.7191000580787659,0.5100005865097046,large,0.9347431659698486,0.34375,0.53125,0.4765625,small,False
elastic_transform/s5,222,0.7351100444793701,0.43460536003112793,0.7351100444793701,0.43460536003112793,large,0.7976571917533875,0.421875,0.5234375,0.5,small,False
elastic_transform/s5,223,0.7078012228012085,0.4806721806526184,0.7078012228012085,0.4806721806526184,large,0.7788755297660828,0.3359375,0.46875,0.4921875,small,False
elastic_transform/s5,224,0.7206511497497559,0.4903237521648407,0.7206511497497559,0.4903237521648407,large,0.7909705638885498,0.3984375,0.421875,0.5,small,False
elastic_transform/s5,225,0.7402380704879761,0.4685055911540985,0.7402380704879761,0.4685055911540985,large,0.821398913860321,0.4375,0.53125,0.53125,small,False
elastic_transform/s5,226,0.7008737325668335,0.4501160681247711,0.7008737325668335,0.4501160681247711,large,0.9391717910766602,0.375,0.4609375,0.4765625,small,False
elastic_transform/s5,227,0.6752065420150757,0.45691877603530884,0.6752065420150757,0.45691877603530884,large,0.854761004447937,0.359375,0.40625,0.4453125,small,False
elastic_transform/s5,228,0.7140487432479858,0.49526095390319824,0.7140487432479858,0.49526095390319824,large,0.7807584404945374,0.3984375,0.4453125,0.4921875,small,False
elastic_transform/s5,229,0.6946055889129639,0.4620268940925598,0.6946055889129639,0.4620268940925598,large,0.8340966701507568,0.375,0.4453125,0.4921875,small,False
elastic_transform/s5,230,0.7193423509597778,0.5229367017745972,0.7193423509597778,0.5229367017745972,large,0.8307065963745117,0.4609375,0.5703125,0.5390625,small,False
elastic_transform/s5,231,0.7113112211227417,0.4964440166950226,0.7113112211227417,0.4964440166950226,large,0.8527442812919617,0.3671875,0.46875,0.5078125,small,False
elastic_transform/s5,232,0.7309005856513977,0.4775458872318268,0.7309005856513977,0.4775458872318268,large,0.7911527752876282,0.421875,0.5234375,0.5390625,small,False
elastic_transform/s5,233,0.701805830001831,0.4774531126022339,0.701805830001831,0.4774531126022339,large,0.8283393383026123,0.390625,0.5078125,0.5078125,small,False
elastic_transform/s5,234,0.7225247025489807,0.49976953864097595,0.7225247025489807,0.49976953864097595,large,1.0286682844161987,0.390625,0.4453125,0.4609375,small,False
elastic_transform/s5,235,0.767971396446228,0.5039176344871521,0.767971396446228,0.5039176344871521,large,0.800105631351471,0.390625,0.4375,0.4765625,small,False
elastic_transform/s5,236,0.726909339427948,0.45655763149261475,0.726909339427948,0.45655763149261475,large,0.8815166354179382,0.3984375,0.4765625,0.4765625,small,False
elastic_transform/s5,237,0.7865422964096069,0.35436755418777466,0.7865422964096069,0.35436755418777466,large,0.6366398334503174,0.4375,0.5625,0.625,small,False
fog/s5,238,0.5694302320480347,0.4953102171421051,0.5694302320480347,0.4953102171421051,large,1.3063924312591553,0.4921875,0.6484375,0.625,small,False
fog/s5,239,0.5662287473678589,0.561037540435791,0.5662287473678589,0.561037540435791,large,1.0310251712799072,0.4375,0.6171875,0.6484375,small,False
fog/s5,240,0.5486835241317749,0.5015235543251038,0.5486835241317749,0.5015235543251038,large,1.0008394718170166,0.4140625,0.5859375,0.6015625,small,False
fog/s5,241,0.5675163865089417,0.4874216318130493,0.5675163865089417,0.4874216318130493,large,1.3698850870132446,0.484375,0.5546875,0.609375,small,False
fog/s5,242,0.5769697427749634,0.5323867201805115,0.5769697427749634,0.5323867201805115,large,1.1312494277954102,0.4609375,0.6015625,0.5859375,small,False
fog/s5,243,0.5688139200210571,0.4953065514564514,0.5688139200210571,0.4953065514564514,large,1.239418625831604,0.4453125,0.59375,0.5703125,small,False
fog/s5,244,0.5773354768753052,0.48076561093330383,0.5773354768753052,0.48076561093330383,large,0.9564396142959595,0.4921875,0.625,0.671875,small,False
fog/s5,245,0.5880934000015259,0.5026986598968506,0.5880934000015259,0.5026986598968506,large,1.293259620666504,0.4765625,0.6328125,0.6328125,small,False
fog/s5,246,0.5831735134124756,0.5178189277648926,0.5831735134124756,0.5178189277648926,large,1.0103648900985718,0.546875,0.6328125,0.671875,small,False
fog/s5,247,0.5672279000282288,0.46620991826057434,0.5672279000282288,0.46620991826057434,large,0.9964332580566406,0.484375,0.546875,0.5625,small,False
fog/s5,248,0.5687885284423828,0.5140984058380127,0.5687885284423828,0.5140984058380127,large,1.3168891668319702,0.4921875,0.6328125,0.7109375,small,False
fog/s5,249,0.5873130559921265,0.4991058111190796,0.5873130559921265,0.4991058111190796,large,1.0176454782485962,0.5234375,0.6484375,0.6484375,small,False
fog/s5,250,0.553447425365448,0.4593052566051483,0.553447425365448,0.4593052566051483,large,1.0249743461608887,0.4375,0.5625,0.640625,small,False
fog/s5,251,0.5665714740753174,0.5461660623550415,0.5665714740753174,0.5461660623550415,large,1.0373320579528809,0.5625,0.625,0.703125,small,False
fog/s5,252,0.576006293296814,0.5235334634780884,0.576006293296814,0.5235334634780884,large,1.0287213325500488,0.4765625,0.5859375,0.671875,small,False
fog/s5,253,0.5631963014602661,0.4404347240924835,0.5631963014602661,0.4404347240924835,large,1.2361457347869873,0.4921875,0.5625,0.609375,small,False
fog/s5,254,0.5936241745948792,0.541789174079895,0.5936241745948792,0.541789174079895,large,0.9489174485206604,0.515625,0.6484375,0.703125,small,False
fog/s5,255,0.5448669195175171,0.48695898056030273,0.5448669195175171,0.48695898056030273,large,1.3625178337097168,0.421875,0.53125,0.5390625,small,False
fog/s5,256,0.5525953769683838,0.48594874143600464,0.5525953769683838,0.48594874143600464,large,1.016544222831726,0.453125,0.578125,0.625,small,False
fog/s5,257,0.5488079190254211,0.5168615579605103,0.5488079190254211,0.5168615579605103,large,0.9792562127113342,0.53125,0.59375,0.6796875,small,False
fog/s5,258,0.5685639977455139,0.4531678855419159,0.5685639977455139,0.4531678855419159,large,0.9440364241600037,0.4296875,0.5859375,0.59375,small,False
fog/s5,259,0.6141676902770996,0.5373237729072571,0.6141676902770996,0.5373237729072571,large,1.0443819761276245,0.578125,0.65625,0.7421875,small,False
fog/s5,260,0.5574963092803955,0.4911283254623413,0.5574963092803955,0.4911283254623413,large,0.9489960074424744,0.5625,0.609375,0.6796875,small,False
fog/s5,261,0.5417959690093994,0.4642908275127411,0.5417959690093994,0.4642908275127411,large,1.0577627420425415,0.4765625,0.59375,0.6484375,small,False
fog/s5,262,0.5201694965362549,0.4509141445159912,0.5201694965362549,0.4509141445159912,large,1.2845810651779175,0.4375,0.5546875,0.6171875,small,False
fog/s5,263,0.5935009717941284,0.5342739820480347,0.5935009717941284,0.5342739820480347,large,1.0897140502929688,0.546875,0.6015625,0.640625,small,False
fog/s5,264,0.5718856453895569,0.48849308490753174,0.5718856453895569,0.48849308490753174,large,1.3641105890274048,0.453125,0.5859375,0.609375,small,False
fog/s5,265,0.5592758655548096,0.4787755012512207,0.5592758655548096,0.4787755012512207,large,1.3712620735168457,0.484375,0.5546875,0.609375,small,False
fog/s5,266,0.5627985000610352,0.47282958030700684,0.5627985000610352,0.47282958030700684,large,1.3007532358169556,0.4375,0.5703125,0.640625,small,False
fog/s5,267,0.5742905139923096,0.5391488075256348,0.5742905139923096,0.5391488075256348,large,1.0116775035858154,0.53125,0.59375,0.625,small,False
fog/s5,268,0.5722968578338623,0.5289422273635864,0.5722968578338623,0.5289422273635864,large,0.928162693977356,0.515625,0.640625,0.7109375,small,False
fog/s5,269,0.5449047088623047,0.5228562355041504,0.5449047088623047,0.5228562355041504,large,1.1605231761932373,0.484375,0.6171875,0.671875,small,False
fog/s5,270,0.6062939763069153,0.4695286750793457,0.6062939763069153,0.4695286750793457,large,1.005468726158142,0.546875,0.640625,0.703125,small,False
fog/s5,271,0.5653737783432007,0.4439379572868347,0.5653737783432007,0.4439379572868347,large,1.11921226978302,0.5078125,0.546875,0.640625,small,False
fog/s5,272,0.5546395778656006,0.48130372166633606,0.5546395778656006,0.48130372166633606,large,0.9565098285675049,0.4140625,0.59375,0.5703125,small,False
fog/s5,273,0.588180422782898,0.5190606713294983,0.588180422782898,0.5190606713294983,large,1.13362717628479,0.5390625,0.5859375,0.6640625,small,False
fog/s5,274,0.5487467050552368,0.49109944701194763,0.5487467050552368,0.49109944701194763,large,1.1995654106140137,0.4609375,0.6015625,0.609375,small,False
fog/s5,275,0.5336627960205078,0.4547165334224701,0.5336627960205078,0.4547165334224701,large,1.250032663345337,0.4296875,0.6015625,0.5859375,small,False
fog/s5,276,0.5391629934310913,0.46761178970336914,0.5391629934310913,0.46761178970336914,large,1.1731133460998535,0.4140625,0.5546875,0.5859375,small,False
fog/s5,277,0.5699841976165771,0.4924936890602112,0.5699841976165771,0.4924936890602112,large,1.3548859357833862,0.421875,0.578125,0.59375,small,False
fog/s5,278,0.5284161567687988,0.4967426657676697,0.5284161567687988,0.4967426657676697,large,1.3666881322860718,0.421875,0.53125,0.5703125,small,False
fog/s5,279,0.6017489433288574,0.5538046956062317,0.6017489433288574,0.5538046956062317,large,0.9586367607116699,0.53125,0.6328125,0.671875,small,False
fog/s5,280,0.547539472579956,0.485787034034729,0.547539472579956,0.485787034034729,large,1.3695298433303833,0.4140625,0.5234375,0.5703125,small,False
fog/s5,281,0.6171222925186157,0.5201067328453064,0.6171222925186157,0.5201067328453064,large,1.3482491970062256,0.5390625,0.609375,0.6796875,small,False
fog/s5,282,0.5614415407180786,0.5370163917541504,0.5614415407180786,0.5370163917541504,large,1.291509985923767,0.5234375,0.6015625,0.640625,small,False
fog/s5,283,0.5338195562362671,0.4445163607597351,0.5338195562362671,0.4445163607597351,large,1.0908331871032715,0.4609375,0.5234375,0.578125,small,False
fog/s5,284,0.5983990430831909,0.4970622956752777,0.5983990430831909,0.4970622956752777,large,1.0321807861328125,0.4765625,0.6015625,0.5703125,small,False
fog/s5,285,0.5660824775695801,0.5209736824035645,0.5660824775695801,0.5209736824035645,large,1.339262843132019,0.546875,0.6484375,0.65625,small,False
fog/s5,286,0.5620764493942261,0.48256736993789673,0.5620764493942261,0.48256736993789673,large,1.3369600772857666,0.5,0.578125,0.65625,small,False
fog/s5,287,0.5588131546974182,0.5182535648345947,0.5588131546974182,0.5182535648345947,large,1.365708589553833,0.5078125,0.5625,0.6171875,small,False
fog/s5,288,0.5153076648712158,0.44546395540237427,0.5153076648712158,0.44546395540237427,large,1.025402545928955,0.3671875,0.484375,0.5234375,small,False
fog/s5,289,0.5819727182388306,0.48422253131866455,0.5819727182388306,0.48422253131866455,large,1.0774383544921875,0.5625,0.6171875,0.71875,small,False
fog/s5,290,0.5866780877113342,0.5167466402053833,0.5866780877113342,0.5167466402053833,large,0.9857995510101318,0.4921875,0.5703125,0.640625,small,False
fog/s5,291,0.5498702526092529,0.5085131525993347,0.5498702526092529,0.5085131525993347,large,1.3589320182800293,0.453125,0.5625,0.625,small,False
fog/s5,292,0.5778084397315979,0.5009342432022095,0.5778084397315979,0.5009342432022095,large,1.0948492288589478,0.4921875,0.578125,0.6328125,small,False
fog/s5,293,0.5340608954429626,0.49582457542419434,0.5340608954429626,0.49582457542419434,large,1.0294835567474365,0.453125,0.5234375,0.546875,small,False
fog/s5,294,0.5080860257148743,0.4352303445339203,0.5080860257148743,0.4352303445339203,large,1.1590739488601685,0.3984375,0.46875,0.515625,small,False
fog/s5,295,0.5637499094009399,0.4992027282714844,0.5637499094009399,0.4992027282714844,large,1.344102382659912,0.5234375,0.578125,0.6328125,small,False
fog/s5,296,0.6124352216720581,0.5277009606361389,0.6124352216720581,0.5277009606361389,large,1.0128509998321533,0.53125,0.625,0.6953125,small,False
fog/s5,297,0.5794610977172852,0.49734964966773987,0.5794610977172852,0.49734964966773987,large,1.2236577272415161,0.5,0.609375,0.6875,small,False
fog/s5,298,0.5566002726554871,0.46182721853256226,0.5566002726554871,0.46182721853256226,large,1.0403034687042236,0.4296875,0.59375,0.6171875,small,False
fog/s5,299,0.5876747369766235,0.5275779962539673,0.5876747369766235,0.5275779962539673,large,1.0218180418014526,0.4453125,0.578125,0.6015625,small,False
fog/s5,300,0.5467735528945923,0.4387490451335907,0.5467735528945923,0.4387490451335907,large,0.9831823110580444,0.4609375,0.515625,0.609375,small,False
fog/s5,301,0.5148296356201172,0.4705963134765625,0.5148296356201172,0.4705963134765625,large,0.9687934517860413,0.4453125,0.546875,0.6328125,small,False
fog/s5,302,0.5545374155044556,0.4963952898979187,0.5545374155044556,0.4963952898979187,large,1.002171516418457,0.46875,0.5703125,0.6640625,small,False
fog/s5,303,0.5637679696083069,0.5081625580787659,0.5637679696083069,0.5081625580787659,large,1.3534468412399292,0.5078125,0.625,0.6171875,small,False
fog/s5,304,0.5641964673995972,0.4990274906158447,0.5641964673995972,0.4990274906158447,large,0.9680293202400208,0.453125,0.6015625,0.640625,small,False
fog/s5,305,0.5846929550170898,0.4869319796562195,0.5846929550170898,0.4869319796562195,large,1.3729619979858398,0.515625,0.6015625,0.6015625,small,False
fog/s5,306,0.5609836578369141,0.480857789516449,0.5609836578369141,0.480857789516449,large,1.2933675050735474,0.4921875,0.578125,0.6171875,small,False
fog/s5,307,0.5530109405517578,0.4326130151748657,0.5530109405517578,0.4326130151748657,large,1.25898015499115,0.4375,0.4765625,0.5078125,small,False
fog/s5,308,0.5670228004455566,0.44052040576934814,0.5670228004455566,0.44052040576934814,large,0.9826413989067078,0.4375,0.5078125,0.5859375,small,False
fog/s5,309,0.5637063980102539,0.530181348323822,0.5637063980102539,0.530181348323822,large,1.1380181312561035,0.5,0.6953125,0.6875,small,False
fog/s5,310,0.564733624458313,0.5003283023834229,0.564733624458313,0.5003283023834229,large,1.3593016862869263,0.4609375,0.6015625,0.6171875,small,False
fog/s5,311,0.5830109119415283,0.49168387055397034,0.5830109119415283,0.49168387055397034,large,1.3632876873016357,0.5078125,0.5703125,0.6875,small,False
fog/s5,312,0.573864221572876,0.4778537154197693,0.573864221572876,0.4778537154197693,large,1.03001070022583,0.484375,0.515625,0.59375,small,False
fog/s5,313,0.5354034900665283,0.5085179805755615,0.5354034900665283,0.5085179805755615,large,1.3596476316452026,0.4140625,0.5625,0.5703125,small,False
fog/s5,314,0.5564882755279541,0.4925808608531952,0.5564882755279541,0.4925808608531952,large,1.0412017107009888,0.453125,0.6328125,0.6640625,small,False
fog/s5,315,0.5552866458892822,0.516896665096283,0.5552866458892822,0.516896665096283,large,1.2523084878921509,0.4765625,0.609375,0.6640625,small,False
fog/s5,316,0.5440528392791748,0.25943857431411743,0.5440528392791748,0.25943857431411743,large,0.8517923951148987,0.25,0.625,0.5625,small,False
shot_noise/s5,317,0.5744183659553528,0.15409493446350098,0.5744183659553528,0.15409493446350098,large,0.6515731811523438,0.3125,0.171875,0.3203125,large,True
shot_noise/s5,318,0.6197808980941772,0.13427799940109253,0.6197808980941772,0.13427799940109253,large,1.5267956256866455,0.34375,0.1640625,0.375,large,True
shot_noise/s5,319,0.5717678070068359,0.09366555511951447,0.5717678070068359,0.09366555511951447,large,1.5414403676986694,0.296875,0.1328125,0.3359375,large,True
shot_noise/s5,320,0.6261715888977051,0.1559619903564453,0.6261715888977051,0.1559619903564453,large,1.6168009042739868,0.3671875,0.1484375,0.3671875,large,True
shot_noise/s5,321,0.6143302917480469,0.12682709097862244,0.6143302917480469,0.12682709097862244,large,0.9271776080131531,0.359375,0.140625,0.40625,large,True
shot_noise/s5,322,0.6402295827865601,0.14435464143753052,0.6402295827865601,0.14435464143753052,large,0.6378114819526672,0.3046875,0.1171875,0.359375,large,True
shot_noise/s5,323,0.6411412954330444,0.13999900221824646,0.6411412954330444,0.13999900221824646,large,1.5746772289276123,0.3359375,0.21875,0.34375,large,True
shot_noise/s5,324,0.576142430305481,0.14220541715621948,0.576142430305481,0.14220541715621948,large,1.595206618309021,0.3203125,0.140625,0.34375,large,True
shot_noise/s5,325,0.6064713001251221,0.15239092707633972,0.6064713001251221,0.15239092707633972,large,0.6402305960655212,0.359375,0.1953125,0.4296875,large,True
shot_noise/s5,326,0.6067394018173218,0.1248057559132576,0.6067394018173218,0.1248057559132576,large,1.5871586799621582,0.3828125,0.1875,0.421875,large,True
shot_noise/s5,327,0.6325551271438599,0.11518844962120056,0.6325551271438599,0.11518844962120056,large,1.5282313823699951,0.3828125,0.09375,0.390625,large,True
shot_noise/s5,328,0.6072556972503662,0.12355971336364746,0.6072556972503662,0.12355971336364746,large,1.6080840826034546,0.390625,0.1796875,0.4375,large,True
shot_noise/s5,329,0.5976220369338989,0.12710458040237427,0.5976220369338989,0.12710458040237427,large,0.6476594805717468,0.2890625,0.09375,0.3203125,large,True
shot_noise/s5,330,0.6117199659347534,0.1659301519393921,0.6117199659347534,0.1659301519393921,large,0.6647551655769348,0.3203125,0.1953125,0.3828125,large,True
shot_noise/s5,331,0.6552289724349976,0.1325741410255432,0.6552289724349976,0.1325741410255432,large,1.493306279182434,0.3125,0.1484375,0.34375,large,True
shot_noise/s5,332,0.6108658313751221,0.11277958750724792,0.6108658313751221,0.11277958750724792,large,1.5703694820404053,0.3203125,0.109375,0.3515625,large,True
shot_noise/s5,333,0.6384001970291138,0.15143704414367676,0.6384001970291138,0.15143704414367676,large,1.472205400466919,0.3828125,0.1875,0.453125,large,True
shot_noise/s5,334,0.6186178922653198,0.15131396055221558,0.6186178922653198,0.15131396055221558,large,1.611251711845398,0.3125,0.15625,0.328125,large,True
shot_noise/s5,335,0.6132989525794983,0.14201301336288452,0.6132989525794983,0.14201301336288452,large,0.6497628688812256,0.2421875,0.140625,0.359375,large,True
shot_noise/s5,336,0.586010217666626,0.14050325751304626,0.586010217666626,0.14050325751304626,large,0.7190916538238525,0.3046875,0.203125,0.34375,large,True
shot_noise/s5,337,0.5921456813812256,0.12392953038215637,0.5921456813812256,0.12392953038215637,large,1.5055838823318481,0.296875,0.15625,0.3359375,large,True
shot_noise/s5,338,0.6715531945228577,0.1585613191127777,0.6715531945228577,0.1585613191127777,large,1.5247713327407837,0.3671875,0.140625,0.390625,large,True
shot_noise/s5,339,0.5831823945045471,0.13231301307678223,0.5831823945045471,0.13231301307678223,large,1.6064512729644775,0.359375,0.1484375,0.3828125,large,True
shot_noise/s5,340,0.5935741066932678,0.13354703783988953,0.5935741066932678,0.13354703783988953,large,1.5204792022705078,0.2890625,0.09375,0.28125,large,True
shot_noise/s5,341,0.6166760921478271,0.12958192825317383,0.6166760921478271,0.12958192825317383,large,1.5623228549957275,0.3125,0.1484375,0.3671875,large,True
shot_noise/s5,342,0.6579866409301758,0.1721714437007904,0.6579866409301758,0.1721714437007904,large,1.5110206604003906,0.3671875,0.203125,0.4296875,large,True
shot_noise/s5,343,0.6514187455177307,0.17755360901355743,0.6514187455177307,0.17755360901355743,large,0.8712565302848816,0.359375,0.203125,0.4140625,large,True
shot_noise/s5,344,0.5970247983932495,0.1435355246067047,0.5970247983932495,0.1435355246067047,large,0.6515496969223022,0.3359375,0.1640625,0.34375,large,True
shot_noise/s5,345,0.6281840801239014,0.1567465364933014,0.6281840801239014,0.1567465364933014,large,1.5414108037948608,0.375,0.1328125,0.3828125,large,True
shot_noise/s5,346,0.6594765186309814,0.15001876652240753,0.6594765186309814,0.15001876652240753,large,0.6721842288970947,0.3984375,0.140625,0.421875,large,True
shot_noise/s5,347,0.6366767287254333,0.13743269443511963,0.6366767287254333,0.13743269443511963,large,1.0340054035186768,0.359375,0.234375,0.4296875,large,True
shot_noise/s5,348,0.6327319741249084,0.15366575121879578,0.6327319741249084,0.15366575121879578,large,1.4740619659423828,0.359375,0.15625,0.3984375,large,True
shot_noise/s5,349,0.6432175040245056,0.15065741539001465,0.6432175040245056,0.15065741539001465,large,0.6705030202865601,0.3984375,0.2109375,0.4453125,large,True
shot_noise/s5,350,0.610866904258728,0.1448638141155243,0.610866904258728,0.1448638141155243,large,0.6376106142997742,0.3359375,0.171875,0.34375,large,True
shot_noise/s5,351,0.6126723885536194,0.14631812274456024,0.6126723885536194,0.14631812274456024,large,1.4550851583480835,0.3046875,0.1328125,0.3359375,large,True
shot_noise/s5,352,0.6216846108436584,0.13223959505558014,0.6216846108436584,0.13223959505558014,large,0.6483999490737915,0.3515625,0.1640625,0.375,large,True
shot_noise/s5,353,0.6360546350479126,0.12722373008728027,0.6360546350479126,0.12722373008728027,large,0.6513532400131226,0.3515625,0.15625,0.3984375,large,True
shot_noise/s5,354,0.6211553812026978,0.1430957317352295,0.6211553812026978,0.1430957317352295,large,1.4448192119598389,0.3046875,0.140625,0.3125,large,True
shot_noise/s5,355,0.5981847047805786,0.13846056163311005,0.5981847047805786,0.13846056163311005,large,1.4570717811584473,0.3515625,0.125,0.3515625,large,True
shot_noise/s5,356,0.6412197351455688,0.15246859192848206,0.6412197351455688,0.15246859192848206,large,1.4989699125289917,0.3359375,0.140625,0.375,large,True
