corruption,n_samples,r_l,r_s,r_l_ema,r_s_ema,large_acc_ema,small_acc_ema,large_ent_ema,small_ent_ema,duo_duo_acc_ema
gaussian_noise/s5,11904.0,0.602466344833374,0.43109971284866333,0.6284047980744143,0.39180386756670454,0.4059569114576093,0.2411670397577129,1.9342148396331313,3.529055744310244,0.4069318487040021
gaussian_noise/s5,12032.0,0.6204359531402588,0.3797149062156677,0.626955917177295,0.3896058745937887,0.38612383664713484,0.2370912143472196,1.9338020053471956,3.524108705114254,0.3869215125760017
gaussian_noise/s5,12160.0,0.6700331568717957,0.43505436182022095,0.6347881425762951,0.39786923590768547,0.39688541180220116,0.2508019026477251,1.8904963921660047,3.463873541239388,0.39895851028945595
gaussian_noise/s5,12288.0,0.6645767688751221,0.4450990557670593,0.6402042564488091,0.4064564758821171,0.3943267005654373,0.2534970112572296,1.859431033065687,3.395595677237744,0.3960228720550094
gaussian_noise/s5,12416.0,0.6137832403182983,0.41831234097480774,0.6354004353341707,0.40861208771715174,0.38797184591717593,0.24433846375591511,1.8840173629718235,3.3687957586546116,0.38793916804500767
gaussian_noise/s5,12544.0,0.6227743029594421,0.4102820158004761,0.6331047749024018,0.4089157110050289,0.38419287393223484,0.24536783398211237,1.8990538782258368,3.356230903351798,0.3841661374913699
gaussian_noise/s5,12672.0,0.5972665548324585,0.3948172926902771,0.6265887348896848,0.40635236222052856,0.3867828059445558,0.23910777325809193,1.9206499511311979,3.37094944879507,0.3867609306747572
gaussian_noise/s5,12800.0,0.5754164457321167,0.4054309129714966,0.6172846823155814,0.4061848259934318,0.3661745685000911,0.2339859053929843,1.9661066305347894,3.355917688107721,0.36899757964298313
gaussian_noise/s5,12928.0,0.6444653272628784,0.4568513333797455,0.6222266177605444,0.41539691824548886,0.37346101059098363,0.24257937713971442,1.9337928543070726,3.2727934847335094,0.38003211061698616
gaussian_noise/s5,13056.0,0.6498247981071472,0.4064646363258362,0.627244468732654,0.41377286698737015,0.37658173593807753,0.24534903584158452,1.9101473621005174,3.273732819074398,0.38195809050480684
gaussian_noise/s5,13184.0,0.6219717860221863,0.41951584815979004,0.6262857991489326,0.41481704538235553,0.3777146021311544,0.2518764838703873,1.898720318469759,3.2596617595017,0.382113437685751
gaussian_noise/s5,13312.0,0.630314290523529,0.4787003993988037,0.6270182521261318,0.42643220065807336,0.3829028562891263,0.2529557595303169,1.8863377146233395,3.1893414412568952,0.38650190356106895
gaussian_noise/s5,13440.0,0.6618812680244446,0.44209024310112,0.6333569822894614,0.4292791174659,0.39709097332746696,0.25952062143389565,1.8502349939380944,3.1587447703939358,0.4000356483681473
gaussian_noise/s5,13568.0,0.6576555967330933,0.4846820831298828,0.6377749121883034,0.4393523839502605,0.39591534181338206,0.2577895993550055,1.8315789553063722,3.0721317297541293,0.39832462139212055
